U235,UO2,Gd2O3,Boron,Water,Pitch,Kmax,Kmin
0.041214076,10.58713142,0.057899523,0.000395376,0.801326515,2.293502711,0.72647,0.72591
0.033739126,10.43256566,0.096679596,0.000971015,0.037747687,1.610245862,0.72646,0.7259
0.023692484,10.26182541,0.080202547,0.00061794,0.095001614,1.802465169,0.72477,0.72419
0.031459548,10.75670158,0.062431769,0.00037113,0.753242985,2.126796196,0.72405,0.72341
0.034941735,10.12286341,0.060344982,0.000683131,0.013015669,1.927640671,0.72348,0.72308
0.014989644,10.72202161,0.006470081,0.00037179,0.184783236,2.15374468,0.72121,0.72069
0.018360488,10.12286341,0.005865747,0.000986515,0.286291488,1.509925369,0.71916,0.71864
0.044392636,10.16787733,0.046562394,0.000493471,0.661536663,2.40549332,0.71662,0.71602
0.027983361,10.41562327,0.071466731,0.000514494,0.630605359,1.908555478,0.71505,0.71449
0.030603662,10.79979277,0.021918054,0.000994179,0.384927133,2.026803902,0.71455,0.71403
0.019433672,10.34994266,0.075975922,0.000484577,0.202959214,1.704380601,0.7103,0.70974
0.018694601,10.87009807,0.014892908,0.000653944,0.716757628,1.358315829,0.70909,0.70851
0.03514619,10.12286341,0.064280838,0.000727014,0.637463151,1.920687577,0.70749,0.70695
0.032207987,10.92593882,0.09239035,0.000934827,0.646760861,1.706926693,0.70504,0.7045
0.049834179,10.56194941,0.015460446,0.000544018,0.772287699,2.386438227,0.7047,0.70412
0.029639849,10.44391044,0.021234926,0.000308527,0.843726617,2.144091239,0.70459,0.70407
0.035904396,10.43354858,0.017998826,0.000568064,0.927519529,1.890022791,0.70262,0.7021
0.047048539,10.87446648,0.010914288,0.000913281,0.912926789,1.875327474,0.70142,0.70088
0.03019489,10.10818713,0.084034745,0.000848311,0.970596988,1.43480889,0.70131,0.70075
0.024228158,10.12286341,0.073646119,0.000779914,0.195648025,2.294185081,0.70092,0.70038
0.018348884,10.12286341,0.073378012,0.000269521,0.099275774,2.076979865,0.70063,0.70015
0.04316677,10.62865768,0.003854616,0.000380194,0.938675676,2.386955564,0.69662,0.69604
0.029515049,10.79226105,0.051413974,0.000868964,0.79447576,1.585924577,0.69608,0.69558
0.03592057,10.13035568,0.081870981,0.000526429,0.667736851,2.162307243,0.69602,0.69548
0.01950087,10.57736968,0.012899247,0.000741225,0.188044791,2.266950037,0.69595,0.69543
0.025922133,10.56845022,0.055958794,0.0002699,0.61816976,2.372007381,0.69468,0.69408
0.018642742,10.64929062,0.076705707,0.000456975,0.834526726,1.375104473,0.69463,0.69411
0.048262225,10.25605234,0.090814184,0.000893097,0.606962311,2.167154249,0.694,0.69344
0.014057621,10.79942488,0.043563238,0.00018444,0.355826599,1.644304086,0.69244,0.69192
0.024456482,10.70533664,0.059269637,0.000564628,0.65443557,1.775302748,0.69123,0.69071
0.032621042,10.12286341,0.049842453,0.000673597,0.548175119,2.080359566,0.69101,0.69045
0.023871232,10.12286341,0.043333242,0.000252782,0.685231619,2.178722047,0.69079,0.69027
0.028570233,10.12286341,0.041871732,0.000910822,0.048879493,1.294242061,0.69026,0.68978
0.034869663,10.07662003,0.00798373,0.000244198,0.983777172,2.353368592,0.68974,0.68916
0.017684911,10.90422756,0.048284508,0.000472908,0.309714336,1.910064485,0.68818,0.68766
0.036969826,10.87108571,0.039177661,0.000511656,0.981769007,1.97983854,0.68803,0.68743
0.020703568,10.61705484,0.072044584,0.000212396,0.593031638,2.253704453,0.68726,0.68674
0.036217738,10.27920306,0.085991152,0.000595102,0.468832957,2.466565822,0.68713,0.68655
0.020810829,10.027119,0.064096027,0.00087946,0.417731162,1.382736426,0.68627,0.68573
0.013738876,10.12154481,0.025694638,0.000155064,0.573246551,1.635618547,0.68525,0.68469
0.025193559,10.43733731,0.003163518,0.000683282,0.655930832,1.846932949,0.68503,0.68449
0.025927522,10.12286341,0.085591214,0.000311909,0.693945703,2.144379642,0.6838,0.68326
0.025363767,10.12603496,0.059140256,0.000351053,0.740070059,2.006236739,0.68265,0.68217
0.016987942,10.32828032,0.022414287,0.000412788,0.384815389,1.847932074,0.68241,0.68187
0.030557965,10.12286341,0.078244444,0.000632071,0.009557205,2.343836561,0.68154,0.68112
0.048493718,10.3143392,0.052034404,0.000958419,0.84341745,1.898977868,0.68095,0.68037
0.01845902,10.43984025,0.076919132,0.000426527,0.256794549,1.354366196,0.68082,0.68028
0.014769069,10.37323677,0.040882043,0.000205267,0.259311593,2.19837496,0.6795,0.67904
0.017426332,10.44783396,0.04608837,0.000207333,0.890153968,1.740472021,0.67915,0.67865
0.041256288,10.12286341,0.058842894,0.000609008,0.985966782,1.924387723,0.67855,0.67799
0.01294695,10.57551398,0.042710309,9.65E-05,0.211024748,2.154216018,0.67813,0.67763
0.025304574,10.71193297,0.068835484,0.000740789,0.352237246,2.131833957,0.67806,0.6775
0.019192088,10.9694655,0.023460878,0.000990819,0.623960158,1.306048133,0.67775,0.67723
0.015533936,10.95212118,0.052525733,0.000100197,0.578558852,2.262235181,0.67728,0.67674
0.040584293,10.95065576,0.02182448,0.000644259,0.920254913,2.012323623,0.67728,0.67672
0.016711317,10.43566337,0.021157726,0.000727253,0.056130384,2.231098342,0.6756,0.67506
0.013193564,10.06081513,0.071708708,3.48E-05,0.309953175,2.404533508,0.67504,0.67454
0.01338549,10.36282443,0.09098623,9.06E-05,0.353517795,1.814860225,0.67465,0.67415
0.016701532,10.79012753,0.023489321,0.000855888,0.200812413,1.556510563,0.6735,0.67296
0.034526698,10.65481449,0.005364273,0.000447109,0.671824656,2.470501174,0.67042,0.66988
0.034121997,10.41418084,0.057088686,0.000952579,0.495438959,2.042584244,0.66999,0.66947
0.039492808,10.66423049,0.076441485,0.00060001,0.601150251,2.407537071,0.66936,0.6688
0.017902483,10.30052624,0.010603291,0.000747671,0.515788931,1.513440623,0.66889,0.66841
0.011870598,10.40496067,0.010235992,0.000120199,0.663377829,1.6181585,0.66845,0.66799
0.018101319,10.79863808,0.072708048,0.000361953,0.074661906,1.984233674,0.6683,0.66782
0.020934041,10.30468929,0.012680336,0.00092666,0.019152603,2.086832448,0.66821,0.66777
0.028479818,10.22029826,0.028506556,0.000500863,0.75087892,1.985431642,0.66534,0.6648
0.021152557,10.09490391,0.081659294,0.000636178,0.472079099,1.731283298,0.66259,0.66209
0.018941476,10.1484763,0.015849816,0.000374959,0.42206848,2.16926956,0.66256,0.66208
0.031918725,10.12286341,0.076043301,0.000954576,0.5122292,1.930800604,0.66025,0.65975
0.015586042,10.12286341,0.079540796,0.000338306,0.411740472,1.61490209,0.65969,0.65923
0.015269587,10.14820133,0.040671886,0.000345576,0.17745341,2.294660781,0.65949,0.65903
0.033573199,10.90603333,0.012537211,0.000721261,0.004603722,1.497513466,0.65845,0.65805
0.016923112,10.71580253,0.062845446,0.000293001,0.690879262,1.77098232,0.65769,0.65723
0.011334757,10.12286341,0.005981061,0.000217773,0.099149755,2.082709828,0.65658,0.6561
0.025241796,10.57701925,0.068608629,0.000284192,0.014174521,2.287404043,0.65619,0.65575
0.01502862,10.12286341,0.017288382,0.000424017,0.53957536,1.550047359,0.65381,0.65333
0.017393963,10.40426792,0.03795732,0.000539718,0.78428672,1.423943638,0.652,0.65152
0.013861601,10.04868101,0.015805093,0.00030182,0.585079815,1.583380221,0.64871,0.64821
0.015193599,10.06350063,0.097166438,0.000355212,0.610960088,1.339078042,0.648,0.64746
0.027137225,10.19904356,0.002053239,0.000611337,0.800503358,2.031725241,0.64702,0.64646
0.012845651,10.78373568,0.02364819,0.000231508,0.698348955,1.54922892,0.64653,0.64605
0.017871498,10.08753502,0.007404858,0.000172767,0.896914278,2.014983201,0.64628,0.64582
0.014271525,10.12286341,0.020803152,0.000405613,0.161826849,2.27557377,0.64624,0.64578
0.029456727,10.12286341,0.080400619,0.000546436,0.518388993,2.307751901,0.64623,0.64573
0.016866798,10.78710726,0.0312472,0.000432182,0.323770186,2.179825178,0.6461,0.6456
0.017035399,10.12286341,0.03618842,0.000646606,0.266134273,1.873766743,0.6451,0.6446
0.02811677,10.12286341,0.080414468,0.000976107,0.969432577,1.451315775,0.64121,0.64073
0.013691873,10.92999421,0.005317436,0.000906387,0.432871807,1.35984878,0.63986,0.63936
0.012137217,10.12286341,0.004233269,0.000419129,0.779730437,1.302622178,0.63937,0.63891
0.032238844,10.92350365,0.095904118,0.000496503,0.909044095,2.05460912,0.63902,0.63848
0.032925025,10.77508995,0.025566232,0.000885462,0.67135523,1.969453352,0.63617,0.63569
0.020023468,10.94640081,0.089539532,0.000666012,0.097385623,1.476837506,0.63609,0.63561
0.016042992,10.47261865,0.05372331,3.45E-05,0.867396027,2.437544742,0.63394,0.63346
0.012416695,10.42518921,0.008764496,0.000568488,0.157660472,1.800614104,0.63346,0.633
0.01016501,10.12286341,0.00630475,0.000190121,0.440486495,1.377001234,0.63344,0.63298
0.041916802,10.83512062,0.071639374,0.000810001,0.624993244,2.320372501,0.63228,0.63178
0.013534882,10.16564398,0.052640666,0.000259097,0.155280656,1.867812661,0.63211,0.63163
0.012390382,10.85430028,0.055345248,0.000194885,0.185985797,1.90378002,0.6315,0.631
0.036606452,10.88705703,0.022718349,0.000780909,0.763581121,2.072142106,0.63127,0.63075
0.029123891,10.87285023,0.040642878,0.00060953,0.502654207,2.401954504,0.62966,0.62918
0.021293803,10.53670863,0.027480912,0.000676765,0.042137077,1.387752933,0.62895,0.62849
0.013186924,10.22966403,0.011739034,6.11E-05,0.632608702,2.297235957,0.62829,0.62785
0.046970658,10.96194901,0.091174966,0.000737742,0.69737409,2.422105594,0.62539,0.62483
0.025649596,10.12286341,0.058758248,0.000697433,0.908766368,1.638335175,0.62481,0.62435
0.012672976,10.32725107,0.042649486,0.000307531,0.596993853,1.40793257,0.62317,0.62267
0.026090898,10.66908296,0.049683739,0.000526218,0.521435009,2.358180225,0.61899,0.61853
0.018170975,10.12286341,0.097884677,0.000989113,0.144241614,1.567861657,0.61792,0.61748
0.020242392,10.72270326,0.020041166,0.000162659,0.017689177,1.830645514,0.61756,0.61716
0.048177043,10.18079675,0.093330107,0.000658548,0.994232257,2.145188092,0.61616,0.61562
0.018381468,10.87583737,0.097537896,0.000743195,0.569160042,1.576068551,0.61604,0.61556
0.021435595,10.12286341,0.038282314,0.000854077,0.709830788,1.547450739,0.61515,0.61465
0.014443909,10.07445112,0.033965812,0.000706045,0.16756517,1.477806146,0.61252,0.61206
0.015325871,10.80358155,0.07086623,0.000703018,0.118831402,2.320028763,0.61229,0.61183
0.008929788,10.24276538,0.005196195,3.08E-05,0.102327494,2.040233269,0.61225,0.61183
0.022016874,10.35855025,0.09450802,0.000335978,0.650041344,2.233754582,0.61152,0.611
0.017392403,10.34983681,0.053606404,0.000677312,0.195293558,2.373445498,0.61136,0.61094
0.022863032,10.12286341,0.053649432,0.000312863,0.660725421,2.316843983,0.61035,0.60983
0.034349991,10.02862041,0.008725896,0.000557882,0.840786316,2.185601239,0.60866,0.60814
0.02360016,10.42378885,0.019753419,0.000764557,0.762255275,1.726175131,0.60669,0.60619
0.014304075,10.12286341,0.032403409,0.000757398,0.500642862,1.291910484,0.6063,0.60586
0.03220783,10.0191691,0.092908437,0.000909721,0.84663372,1.747906036,0.60598,0.60542
0.013343622,10.64047186,0.056714857,0.000386349,0.583770262,1.537903477,0.60593,0.60545
0.014538372,10.12286341,0.084025213,0.000140081,0.539120211,2.278663976,0.60495,0.60443
0.012284876,10.30820125,0.096924778,0.000100553,0.178306211,1.784534449,0.6045,0.60406
0.031712149,10.73491901,0.049201938,0.000580813,0.961020808,1.9938052,0.60282,0.60234
0.031175471,10.26141501,0.003765055,0.000688287,0.582064952,2.383410113,0.60087,0.60039
0.013651739,10.08515511,0.06004591,0.000485035,0.150651953,2.012841454,0.60048,0.6
0.036908148,10.75073644,0.045235763,0.000775371,0.745811565,2.169916123,0.5984,0.59792
0.039195703,10.00657848,0.074949566,0.00093927,0.821467893,1.940633341,0.59691,0.59641
0.025798333,10.63515728,0.087658326,0.000118785,0.019922562,1.350204632,0.59585,0.59543
0.017279466,10.12286341,0.07195149,0.000166917,0.107559964,1.298054004,0.59195,0.59157
0.011867015,10.12286341,0.080719114,0.000155075,0.275414951,1.4832694,0.59083,0.59039
0.035897241,10.68741032,0.015298157,0.000866654,0.999972799,1.868204609,0.59063,0.59013
0.045035656,10.36641488,0.048056834,0.000898204,0.890465473,2.069291619,0.59027,0.58979
0.031082496,10.59576723,0.029285504,0.000826806,0.529107787,2.299752424,0.58995,0.58947
0.012214304,10.34764837,0.041324458,0.000134123,0.441488325,2.275926982,0.58874,0.58828
0.018285231,10.13365794,0.031641554,0.000971393,0.712572177,1.413820152,0.58843,0.58797
0.015238576,10.20446829,0.074109308,0.000701953,0.129647811,1.5034849,0.58668,0.58626
0.01520617,10.07677088,0.077496939,0.000365739,0.902175305,1.559381306,0.58594,0.58548
0.040572814,10.28413876,0.089056434,0.000795267,0.968167758,1.993747387,0.58455,0.58403
0.022124353,10.54789503,0.03408917,0.000810178,0.694287927,1.751758788,0.58245,0.58197
0.035279289,10.12286341,0.025808924,0.000803446,0.666784065,2.223679769,0.58054,0.58006
0.024634081,10.12286341,0.036767768,0.000852899,0.616482036,1.882934762,0.57913,0.57865
0.047169058,10.28050818,0.01494907,0.000540645,0.972438837,2.452754393,0.57544,0.57492
0.036229819,10.60305492,0.089712525,0.000689326,0.866599569,2.146638694,0.5737,0.5732
0.036234915,10.12286341,0.008984506,0.000913359,0.897232362,1.94720611,0.57307,0.57255
0.010996319,10.02792252,0.082973505,0.00014274,0.634371622,1.728897456,0.57298,0.5725
0.030432707,10.44680782,0.069757097,0.000940256,0.407156309,2.446958136,0.57274,0.57228
0.016481228,10.35392983,0.007099243,0.000337452,0.500405344,2.354426146,0.57265,0.57221
0.017468556,10.23252178,0.072973755,0.000227985,0.593602708,2.41531741,0.57214,0.57164
0.016083478,10.69571036,0.026013649,0.000921326,0.730225874,1.407196249,0.57134,0.57092
0.033804181,10.66696969,0.007123296,0.000835094,0.901372101,1.995494854,0.57101,0.57051
0.019047574,10.89766252,0.02366341,0.000897769,0.959204686,1.452347071,0.56965,0.56917
0.01420633,10.10070034,0.011389672,0.0006999,0.019392698,1.995556387,0.56731,0.56691
0.043801928,10.7368847,0.092734679,0.000676943,0.775232461,2.481388417,0.56718,0.56662
0.011638746,10.86087319,0.064845681,0.000271167,0.111746481,1.7772508,0.56462,0.56418
0.028512077,10.42504941,0.001575912,0.000998425,0.990313153,1.755401595,0.56161,0.56111
0.013504713,10.32792121,0.057830709,0.000672177,0.259202206,1.913391355,0.55554,0.55508
0.018334274,10.12286341,0.022962872,0.000469354,0.770394851,1.889272345,0.55329,0.55287
0.011266953,10.65840481,0.019031257,0.000624865,0.73515524,1.281568458,0.55281,0.55237
0.011675404,10.23568114,0.038600902,0.000625083,0.577201864,1.317056025,0.5492,0.54878
0.010580295,10.6326693,0.087455762,0.00019613,0.896031422,1.575681495,0.54665,0.54623
0.026444627,10.9678039,0.080936201,0.000651388,0.769618195,2.118293956,0.5439,0.54342
0.011237899,10.29629834,0.012065401,0.000113443,0.554932485,2.34786914,0.5435,0.54304
0.019155127,10.70717568,0.067415254,0.000903755,0.432831992,1.98732922,0.54162,0.54114
0.023819796,10.68107436,0.011376713,0.000502551,0.751044393,2.260924262,0.54021,0.53979
0.014901238,10.20140168,0.090416566,0.000742759,0.264687052,2.057913459,0.54013,0.53967
0.013637017,10.58239528,0.079469552,0.000844781,0.512554648,1.449764703,0.5392,0.53878
0.011284483,10.12277902,0.075199269,0.000469991,0.224144698,1.771856948,0.53918,0.53878
0.010680855,10.12286341,0.011447924,0.000872526,0.429079156,1.308276905,0.53771,0.53733
0.017547221,10.96726395,0.02028142,0.000785474,0.89905768,1.57499378,0.5376,0.53716
0.028136328,10.58543551,0.084490305,0.000351928,0.959903126,2.405984629,0.53604,0.53552
0.018417145,10.37060259,0.025236437,0.000272418,0.020647307,1.286096733,0.53384,0.53346
0.011124879,10.90329186,0.052741924,0.000455111,0.057592173,2.032711505,0.53196,0.53154
0.017515492,10.2459171,0.077563822,0.000734124,0.813916864,1.58966585,0.53113,0.53071
0.02815807,10.09782359,0.083113062,0.000811861,0.936753115,1.841408526,0.53088,0.53044
0.007388087,10.61776796,0.043866418,1.33E-05,0.467042934,1.559695938,0.52998,0.52954
0.012937341,10.7356221,0.032140191,0.00075361,0.233173507,2.150895373,0.5277,0.52728
0.017518248,10.54052157,0.035887696,0.000991561,0.8320455,1.482126776,0.52638,0.526
0.012205001,10.7960141,0.064414175,0.000852444,0.110646031,1.489660594,0.52631,0.52585
0.04598062,10.83857758,0.033403098,0.000904038,0.991886755,2.198323253,0.5258,0.5253
0.014275177,10.10138645,0.016127929,5.49E-05,0.030961072,1.390299595,0.52552,0.5251
0.01045373,10.84426008,0.031762116,0.00052084,0.05079658,1.989292859,0.52509,0.52469
0.014741882,10.42259606,0.008672997,0.000966406,0.7560802,1.455479763,0.524,0.52356
0.008634221,10.27539993,0.065778361,8.80E-05,0.247814981,2.322679178,0.52342,0.523
0.008541605,10.66257345,0.039891148,9.10E-05,0.076821417,2.330943771,0.52314,0.52274
0.011634934,10.14799838,0.047635949,0.000178251,0.055468472,1.693660198,0.52075,0.52037
0.018480551,10.91896755,0.050985932,0.00090146,0.819878184,1.612310063,0.52064,0.52022
0.041422938,10.5024388,0.036419777,0.000845778,0.80471818,2.361602652,0.52015,0.51971
0.018346034,10.56944555,0.073496718,0.000575794,0.93838335,1.742109663,0.51981,0.51933
0.033939036,10.38644453,0.037771219,0.000844853,0.647117393,2.386188109,0.51966,0.5192
0.028073713,10.12286341,0.079392822,0.000990235,0.4685734,2.330543214,0.51857,0.51811
0.015674115,10.67061196,0.033638597,0.000813458,0.616221175,1.692753993,0.51844,0.51802
0.029478778,10.12286341,0.070532595,0.000709019,0.81300418,2.136101742,0.51613,0.51565
0.009458391,10.46633368,0.039916532,0.000467953,0.265629146,1.3675158,0.51576,0.51538
0.009080753,10.27576044,0.016861826,0.000523018,0.525970869,1.307093885,0.51524,0.51484
0.012274238,10.84808587,0.001146676,0.000836647,0.557839753,1.733137746,0.51482,0.5144
0.0159157,10.13209829,0.036221156,0.000632749,0.478909148,2.018665848,0.51415,0.51375
0.024337565,10.47219461,0.040820513,0.000806353,0.793504952,1.942917787,0.51238,0.5119
0.027236859,10.03128345,0.049003001,0.000422623,0.806052857,2.469475457,0.51116,0.5107
0.011142439,10.51906711,0.022528335,0.000733,0.653393474,1.382190984,0.51107,0.51067
0.009664542,10.96594416,0.028759639,0.000272508,0.498620662,1.90239142,0.51024,0.50984
0.016803451,10.90885345,0.064802245,0.000886399,0.95230406,1.48338485,0.50994,0.50954
0.02002603,10.5388518,0.001961476,0.000509481,0.635044517,2.442723233,0.5036,0.50318
0.014719146,10.52584837,0.043374248,0.000900323,0.741945367,1.498064083,0.50325,0.50287
0.025791474,10.43465045,0.088140073,0.000415946,0.873439098,2.402143643,0.50132,0.50084
0.020745378,10.28818938,0.014962612,0.000464591,0.831958668,2.175218168,0.49794,0.49748
0.042527548,10.75822943,0.059431225,0.000945664,0.950932858,2.229104596,0.49142,0.49096
0.007760807,10.93200049,0.009969465,0.000533218,0.093898936,1.533032696,0.49066,0.4903
0.00982807,10.06413546,0.038690561,0.000598749,0.640490706,1.331336863,0.48979,0.48935
0.00835355,10.12286341,0.00865349,0.000429087,0.263219738,1.907469517,0.4888,0.48842
0.013318561,10.68638112,0.0063549,0.000334291,0.532416923,2.409524788,0.48844,0.48804
0.010768628,10.12286341,0.08722941,0.000637031,0.742763308,1.320807007,0.48661,0.48623
0.02787632,10.7018583,0.004308585,0.000481537,0.950040944,2.432422801,0.48623,0.48579
0.018030498,10.21657775,0.07552235,0.00079841,0.727040959,1.78188275,0.48473,0.48431
0.00941446,10.31146047,0.080388967,0.000473539,0.748711278,1.308107176,0.4846,0.4842
0.03549743,10.68269103,0.048841953,0.000860627,0.803078895,2.339555461,0.48269,0.48221
0.012813036,10.12286341,0.096603901,0.000776567,0.218990857,2.249644863,0.48195,0.48159
0.021734246,10.27114837,0.097512516,0.000274886,0.933247518,2.493413537,0.48189,0.48145
0.008577737,10.72441211,0.021181342,0.000794802,0.0722684,2.397077647,0.48163,0.48129
0.020451125,10.09665303,0.096218778,0.000565262,0.631590412,2.272155249,0.4804,0.47996
0.011656681,10.12286341,0.092965083,0.000539227,0.033987013,2.016893037,0.48024,0.47988
0.03958389,10.82119997,0.033068395,0.000768709,0.866298349,2.490947168,0.47676,0.4763
0.022114304,10.12573007,0.070155517,0.000734032,0.487204957,2.445541241,0.47538,0.47496
0.013046989,10.67555576,0.036840364,0.000584276,0.611390619,1.855090636,0.47531,0.47491
0.010620855,10.64799453,0.000431756,0.000378162,0.930547591,1.858534659,0.47303,0.47263
0.019626117,10.12286341,0.0434815,0.000925652,0.392642837,2.337524511,0.47251,0.47209
0.034888302,10.40588823,0.048721712,0.000872467,0.938110495,2.189707934,0.46694,0.46646
0.049729928,10.6124464,0.076282569,0.000930201,0.948473603,2.44702894,0.46516,0.46468
0.010722298,10.47430435,0.083418029,0.000986322,0.057503372,1.664860752,0.4651,0.46472
0.011680084,10.12286341,0.090376328,0.000809329,0.331888528,1.828962593,0.46413,0.46375
0.032961969,10.12286341,0.039251693,0.00090255,0.689605213,2.41262622,0.46312,0.46266
0.020775589,10.12286341,0.035476333,0.000935458,0.402839802,2.428761397,0.46293,0.46253
0.016612935,10.12286341,0.041970452,0.000853652,0.914938261,1.604276466,0.46231,0.46191
0.009334141,10.12661757,0.004967989,0.000369379,0.510602977,1.951133389,0.46194,0.46154
0.019362494,10.95502708,0.072947365,0.000289149,0.999679925,2.405855986,0.46187,0.46145
0.008182289,10.83950302,0.078331614,0.000236482,0.059960288,2.182201197,0.46142,0.46104
0.014947374,10.12286341,0.023753263,0.000642817,0.438525029,2.261139259,0.45907,0.45869
0.014423375,10.61339781,0.020601571,0.000712043,0.617663721,1.928064962,0.45472,0.4543
0.020446288,10.80569515,0.000784027,0.000931265,0.757293409,2.082105251,0.45392,0.45352
0.029871215,10.72046321,0.0175733,0.000960544,0.709787671,2.339860604,0.45337,0.45295
0.011249718,10.12286341,0.088406727,0.000763644,0.839196863,1.371072575,0.45275,0.45235
0.009359843,10.16306211,0.092298229,0.000860023,0.368325891,1.339325471,0.45271,0.45233
0.013529227,10.12286341,0.065296053,0.000213397,0.013826972,1.510417256,0.45215,0.45183
0.008472415,10.88562336,0.00456266,0.000733432,0.387103255,1.739293258,0.45164,0.4513
0.023242078,10.21671787,0.080505983,0.000769413,0.918921722,1.968256336,0.45157,0.45117
0.007764398,10.12286341,0.095914537,0.000255174,0.273987541,1.966608624,0.45028,0.44994
0.015358696,10.28688128,0.088467726,0.00078015,0.519523908,2.007671507,0.44883,0.44849
0.014076043,10.0959042,0.020305046,0.000443384,0.832070135,1.947436316,0.44809,0.44773
0.030297718,10.1067437,0.009705167,0.000718582,0.879102828,2.348936537,0.44739,0.44697
0.024427831,10.93069814,0.071044674,0.000831282,0.978199949,1.986114678,0.44521,0.44477
0.030548845,10.93759094,0.028243861,0.000948058,0.938129887,2.139244543,0.44354,0.4431
0.008465629,10.25096647,0.033548546,0.000829573,0.256009118,1.656275777,0.44221,0.44185
0.008920296,10.12286341,0.094225633,0.000912408,0.249083483,1.368101323,0.43995,0.43961
0.010695937,10.95882778,0.08660237,0.000331013,0.958970247,1.79046445,0.43863,0.43823
0.015455388,10.76530141,0.087327197,0.000502365,0.563726724,2.388919625,0.43709,0.43669
0.021702548,10.64289268,0.030330752,0.000791401,0.691350825,2.250946993,0.43447,0.43409
0.015338016,10.50643719,0.003812436,0.000951125,0.751640984,1.788682735,0.43421,0.43383
0.015290627,10.65310016,0.01133721,0.000576447,0.761938419,2.059184063,0.43382,0.43342
0.028468245,10.70534516,0.03288007,0.000768513,0.987614363,2.197813409,0.43367,0.43323
0.028061325,10.12286341,0.008794736,0.000929461,0.849124154,2.172579608,0.43226,0.43184
0.00793988,10.85264501,0.001405592,0.000369648,0.977445238,1.633801805,0.42848,0.42816
0.014349672,10.38374091,0.090979344,0.000412335,0.005721909,1.403052597,0.42611,0.42585
0.015599279,10.26078591,0.002444514,0.000969613,0.658532646,1.919882581,0.42497,0.42465
0.00806579,10.21631877,0.005408094,0.000524462,0.035824145,1.280516731,0.42317,0.42283
0.024586864,10.6510381,0.068382171,0.000615784,0.906896755,2.337641325,0.42201,0.42159
0.011631493,10.96208755,0.053200909,0.000298197,0.9889969,1.998034842,0.42049,0.42009
0.012222099,10.92943027,0.028771429,0.000518194,0.685191923,2.024985184,0.42034,0.42
0.011806021,10.24339902,0.04267351,0.000526122,0.560999229,2.055204887,0.41971,0.41937
0.01001689,10.1213552,0.090328926,0.000985954,0.859870709,1.283168732,0.41119,0.41083
0.015116835,10.24000989,0.011861883,0.000899643,0.484430407,2.193550051,0.4064,0.40606
0.011892176,10.13781182,0.094296765,0.000251178,0.685868199,2.437943782,0.40392,0.40354
0.009657649,10.12286341,0.05941689,0.000189431,0.006775478,2.218196305,0.40319,0.40289
0.011723291,10.0309813,0.072113188,7.06E-05,0.00542237,1.591237605,0.40075,0.40049
0.02526613,10.3165161,0.043777021,0.000828788,0.892395825,2.220944537,0.39772,0.3973
0.014972629,10.87122714,0.001061609,0.000471443,0.833888736,2.378806227,0.39465,0.39429
0.010354149,10.81141545,0.014123365,0.000273215,0.007006667,1.362763455,0.39433,0.39405
0.012761654,10.15026799,0.096522285,0.000999325,0.755800515,1.612238058,0.38983,0.38951
0.007298808,10.52907659,0.087081198,0.000521887,0.829226691,1.390108619,0.38871,0.38839
0.014645012,10.30449455,0.022779804,0.000705901,0.946927868,1.836127828,0.38813,0.38779
0.032284218,10.22004561,0.035590649,0.00097588,0.824998732,2.431301227,0.3879,0.3875
0.00714938,10.87516723,0.085390341,0.000638591,0.137888863,2.472544665,0.38754,0.3872
0.010681413,10.20034227,0.078190555,0.000721389,0.855492626,1.580327006,0.38724,0.3869
0.015553608,10.77047712,0.054189374,0.000679112,0.739546098,2.183813015,0.37696,0.3766
0.017172058,10.4234891,0.07024522,0.000963162,0.439995806,2.497373003,0.3741,0.37376
0.018645223,10.31275795,0.040197513,0.000585039,0.800697336,2.398156794,0.37238,0.37204
0.010051782,10.2667595,0.092614018,0.000854844,0.870894793,1.486125005,0.37207,0.37175
0.009230175,10.09147767,0.085133272,0.00071915,0.768930109,1.56767558,0.36715,0.36683
0.009007081,10.93276328,0.013780642,0.000854367,0.251554326,2.481405266,0.36447,0.36417
0.021486808,10.12286341,0.021609252,0.000794679,0.97011811,2.160747583,0.36014,0.35978
0.018147104,10.29583416,0.097528368,0.000792689,0.712184007,2.294208583,0.35645,0.35611
0.02076469,10.76082983,0.079495836,0.000941277,0.713356776,2.382767904,0.34802,0.34766
0.013057703,10.81999929,0.010235881,0.000743072,0.930170205,1.919965242,0.34706,0.34678
0.020032417,10.47711378,0.066029864,0.000736397,0.934412776,2.288912703,0.33905,0.33873
0.017393083,10.12286341,0.034462061,0.000693671,0.746984455,2.397226312,0.33859,0.33827
0.00712241,10.91005075,0.054797666,0.000817869,0.259679044,2.188267015,0.33822,0.33794
0.008632031,10.67546925,0.039636326,0.00054411,0.37274489,2.48728174,0.33695,0.33665
0.026779324,10.00874693,0.062618532,0.00096861,0.906488079,2.367188101,0.33244,0.33204
0.009694214,10.12286341,0.050120625,0.000976013,0.669568144,1.710503669,0.32679,0.32651
0.014241153,10.32700144,0.052669505,0.000875616,0.877901163,1.995494054,0.31395,0.31365
0.011008768,10.25030971,0.095106381,0.000711223,0.588873595,2.265125698,0.30365,0.30335
0.010958884,10.57191825,0.042509204,0.000736243,0.94970233,1.891172522,0.30102,0.30076
